gameid,year,date,league,split,playoffs,game,position,teamname,teamid,result,golddiffat15,golddiffat25,earnedgold,gamelength,towers,opp_towers,competitive_score,score_time_weight,score_regional,score_final_gold,score_mid_gold
LOLTMNT01_73526,2024,2024-03-21,LCK,Spring,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1440,5845.0,41408,1950,9,2,78,0.7916666666666666,11.11111111111111,14.181717909830416,10.0
LOLTMNT01_73526,2024,2024-03-21,LCK,Spring,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-1440,-5845.0,31122,1950,2,9,22,0.7916666666666666,0.0,0.0,0.0
LOLTMNT01_74146,2024,2024-03-21,LCK,Spring,0,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-2437,-12147.0,24460,1555,1,10,8,0.9013888888888889,0.0,0.0,0.0
LOLTMNT01_74146,2024,2024-03-21,LCK,Spring,0,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,2437,12147.0,38783,1555,10,1,92,0.9013888888888889,15.555555555555555,20.0,10.0
LOLTMNT01_73567,2024,2024-03-21,LCK,Spring,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,3509,2191.0,46296,2199,6,8,47,0.7225,0.0,0.0,0.0
LOLTMNT01_73567,2024,2024-03-21,LCK,Spring,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,-3509,-2191.0,49183,2199,8,6,53,0.7225,0.0,3.0237015469370228,0.0
LOLTMNT01_74214,2024,2024-03-21,LCK,Spring,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-1180,-3276.0,32623,2095,2,8,28,0.7513888888888889,0.0,0.0,0.0
LOLTMNT01_74214,2024,2024-03-21,LCK,Spring,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,1180,3276.0,41905,2095,8,2,72,0.7513888888888889,10.0,12.454379562043796,6.552
LOLTMNT01_74596,2024,2024-03-22,LCK,Spring,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,5096,13473.0,41694,1636,10,1,91,0.8788888888888889,15.555555555555555,20.0,10.0
LOLTMNT01_74596,2024,2024-03-22,LCK,Spring,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-5096,-13473.0,24505,1636,1,10,9,0.8788888888888889,0.0,0.0,0.0
LOLTMNT01_73984,2024,2024-03-22,LCK,Spring,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-1215,889.0,32930,1951,4,10,32,0.7913888888888889,0.0,0.0,0.0
LOLTMNT01_73984,2024,2024-03-22,LCK,Spring,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1215,-889.0,45107,1951,10,4,68,0.7913888888888889,6.666666666666666,15.604136499352872,0.0
LOLTMNT01_75019,2024,2024-03-22,LCK,Spring,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-2648,-11690.0,26560,1733,1,11,10,0.8519444444444444,0.0,0.0,0.0
LOLTMNT01_75019,2024,2024-03-22,LCK,Spring,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,2648,11690.0,40958,1733,11,1,90,0.8519444444444444,16.0,20.0,10.0
LOLTMNT01_74666,2024,2024-03-22,LCK,Spring,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,-250,-3166.0,44428,2097,7,4,54,0.7508333333333332,2.2222222222222223,2.327402545056717,0.0
LOLTMNT01_74666,2024,2024-03-22,LCK,Spring,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,250,3166.0,42407,2097,4,7,46,0.7508333333333332,0.0,0.0,0.0
LOLTMNT01_75058,2024,2024-03-22,LCK,Spring,0,3,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-1911,-5146.0,41603,2417,3,10,28,0.6619444444444444,0.0,0.0,0.0
LOLTMNT01_75058,2024,2024-03-22,LCK,Spring,0,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,1911,5146.0,54324,2417,10,3,72,0.6619444444444444,9.09090909090909,13.261125647627884,10.0
LOLTMNT01_74964,2024,2024-03-23,LCK,Spring,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-1173,-643.0,44505,1955,11,3,69,0.7902777777777777,10.0,13.468034928931097,0.0
LOLTMNT01_74964,2024,2024-03-23,LCK,Spring,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,1173,643.0,33940,1955,3,11,31,0.7902777777777777,0.0,0.0,0.0
LOLTMNT01_74980,2024,2024-03-23,LCK,Spring,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,1259,-2550.0,33964,1999,3,9,25,0.7780555555555555,0.0,0.0,0.0
LOLTMNT01_74980,2024,2024-03-23,LCK,Spring,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-1259,2550.0,49594,1999,9,3,75,0.7780555555555555,8.0,18.705569783862703,5.1
LOLTMNT01_76009,2024,2024-03-23,LCK,Spring,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-3240,-10160.0,25112,1574,3,9,15,0.8961111111111111,0.0,0.0,0.0
LOLTMNT01_76009,2024,2024-03-23,LCK,Spring,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,3240,10160.0,37742,1574,9,3,85,0.8961111111111111,8.0,20.0,10.0
LOLTMNT01_75436,2024,2024-03-23,LCK,Spring,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-284,-4796.0,29448,1806,2,8,20,0.8316666666666667,0.0,0.0,0.0
LOLTMNT01_75436,2024,2024-03-23,LCK,Spring,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,284,4796.0,40471,1806,8,2,80,0.8316666666666667,10.0,15.765385660550066,9.592
LOLTMNT01_75730,2024,2024-03-24,LCK,Spring,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,-211,-96.0,45815,2081,11,1,75,0.7552777777777778,16.0,15.993214846321333,0.0
LOLTMNT01_75730,2024,2024-03-24,LCK,Spring,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,211,96.0,33181,2081,1,11,25,0.7552777777777778,0.0,0.0,0.0
LOLTMNT01_76378,2024,2024-03-24,LCK,Spring,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-510,2291.0,38134,1870,4,7,48,0.8138888888888889,0.0,0.0,0.0
LOLTMNT01_76378,2024,2024-03-24,LCK,Spring,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,510,-2291.0,37900,1870,7,4,52,0.8138888888888889,2.2222222222222223,0.0,0.0
LOLTMNT01_76402,2024,2024-03-24,LCK,Spring,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,2700,7442.0,39919,1694,9,2,85,0.8627777777777778,11.11111111111111,18.72880851823211,10.0
LOLTMNT01_76402,2024,2024-03-24,LCK,Spring,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-2700,-7442.0,27325,1694,2,9,15,0.8627777777777778,0.0,0.0,0.0
LOLTMNT01_76429,2024,2024-03-24,LCK,Spring,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,1764,-1480.0,32999,1851,4,9,31,0.8191666666666666,0.0,0.0,0.0
LOLTMNT01_76429,2024,2024-03-24,LCK,Spring,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,-1764,1480.0,43650,1851,9,4,69,0.8191666666666666,5.454545454545454,13.895810773787003,2.96
LOLTMNT02_66852,2024,2024-03-30,LCK,Spring,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-639,-862.0,48019,2169,9,3,68,0.7308333333333333,8.0,15.576147782658403,0.0
LOLTMNT02_66852,2024,2024-03-30,LCK,Spring,1,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,639,862.0,35076,2169,3,9,32,0.7308333333333333,0.0,0.0,0.0
LOLTMNT02_67822,2024,2024-03-30,LCK,Spring,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-2043,4273.0,42147,1799,10,3,75,0.8336111111111111,9.09090909090909,12.020093290276284,8.546
LOLTMNT02_67822,2024,2024-03-30,LCK,Spring,1,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,2043,-4273.0,33102,1799,3,10,25,0.8336111111111111,0.0,0.0,0.0
LOLTMNT02_67823,2024,2024-03-30,LCK,Spring,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,2260,,34555,1383,9,2,90,0.9491666666666666,11.11111111111111,20.0,10.0
LOLTMNT02_67823,2024,2024-03-30,LCK,Spring,1,3,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-2260,,20748,1383,2,9,10,0.9491666666666666,0.0,0.0,0.0
LOLTMNT02_67954,2024,2024-03-31,LCK,Spring,1,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,733,-1528.0,39706,2302,1,10,31,0.6938888888888889,0.0,0.0,0.0
LOLTMNT02_67954,2024,2024-03-31,LCK,Spring,1,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-733,1528.0,46450,2302,10,1,69,0.6938888888888889,15.555555555555555,7.82766145132086,3.056
LOLTMNT02_66981,2024,2024-03-31,LCK,Spring,1,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,-1390,257.0,47710,2509,7,4,55,0.6363888888888889,2.2222222222222223,4.269338782468065,0.514
LOLTMNT02_66981,2024,2024-03-31,LCK,Spring,1,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,1390,-257.0,43803,2509,4,7,45,0.6363888888888889,0.0,0.0,0.0
LOLTMNT02_66984,2024,2024-03-31,LCK,Spring,1,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,4708,4597.0,51115,2370,8,8,60,0.675,0.0,5.1987075263948626,9.194
LOLTMNT02_66984,2024,2024-03-31,LCK,Spring,1,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-4708,-4597.0,46063,2370,8,8,40,0.675,0.0,0.0,0.0
LOLTMNT02_67961,2024,2024-03-31,LCK,Spring,1,4,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,5902,11683.0,34400,1441,10,2,90,0.9330555555555555,12.0,20.0,10.0
LOLTMNT02_67961,2024,2024-03-31,LCK,Spring,1,4,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-5902,-11683.0,22717,1441,2,10,10,0.9330555555555555,0.0,0.0,0.0
LOLTMNT02_66986,2024,2024-03-31,LCK,Spring,1,5,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-2306,-6542.0,24442,1859,0,11,9,0.8169444444444445,0.0,0.0,0.0
LOLTMNT02_66986,2024,2024-03-31,LCK,Spring,1,5,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,2306,6542.0,39682,1859,11,0,91,0.8169444444444445,20.0,20.0,10.0
LOLTMNT02_69557,2024,2024-04-03,LCK,Spring,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1897,6068.0,38511,1918,10,0,87,0.8005555555555556,20.0,15.102516587961027,10.0
LOLTMNT02_69557,2024,2024-04-03,LCK,Spring,1,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-1897,-6068.0,28405,1918,0,10,13,0.8005555555555556,0.0,0.0,0.0
LOLTMNT02_68560,2024,2024-04-03,LCK,Spring,1,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,-585,2027.0,46528,2121,10,4,65,0.7441666666666666,6.666666666666666,8.66838718718251,4.054
LOLTMNT02_68560,2024,2024-04-03,LCK,Spring,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,585,-2027.0,39105,2121,4,10,35,0.7441666666666666,0.0,0.0,0.0
LOLTMNT02_69562,2024,2024-04-03,LCK,Spring,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,560,-2823.0,39532,1899,8,6,55,0.8058333333333334,0.0,5.047498837441042,0.0
LOLTMNT02_69562,2024,2024-04-03,LCK,Spring,1,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-560,2823.0,35733,1899,6,8,45,0.8058333333333334,0.0,0.0,0.0
LOLTMNT02_69563,2024,2024-04-03,LCK,Spring,1,4,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,2857,4634.0,49485,2283,11,1,74,0.6991666666666667,16.0,7.668541464953601,9.268
LOLTMNT02_69563,2024,2024-04-03,LCK,Spring,1,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-2857,-4634.0,42436,2283,1,11,26,0.6991666666666667,0.0,0.0,0.0
LOLTMNT02_69570,2024,2024-04-03,LCK,Spring,1,5,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,491,1047.0,46499,2194,9,2,68,0.7238888888888888,11.11111111111111,11.410875372875061,2.094
LOLTMNT02_69570,2024,2024-04-03,LCK,Spring,1,5,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-491,-1047.0,36974,2194,2,9,32,0.7238888888888888,0.0,0.0,0.0
LOLTMNT02_68790,2024,2024-04-04,LCK,Spring,1,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,557,2880.0,40645,2135,5,7,48,0.7402777777777778,0.0,0.0,0.0
LOLTMNT02_68790,2024,2024-04-04,LCK,Spring,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-557,-2880.0,41961,2135,7,5,52,0.7402777777777778,0.0,1.5931046170980316,0.0
LOLTMNT02_69796,2024,2024-04-04,LCK,Spring,1,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-1747,-257.0,41418,2380,2,11,32,0.6722222222222223,0.0,0.0,0.0
LOLTMNT02_69796,2024,2024-04-04,LCK,Spring,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1747,257.0,53497,2380,11,2,68,0.6722222222222223,12.727272727272727,12.726123373544752,0.514
LOLTMNT02_69799,2024,2024-04-04,LCK,Spring,1,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-1388,-7174.0,35096,1868,3,10,24,0.8144444444444444,0.0,0.0,0.0
LOLTMNT02_69799,2024,2024-04-04,LCK,Spring,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1388,7174.0,44963,1868,10,3,76,0.8144444444444444,9.09090909090909,12.324660562834909,10.0
LOLTMNT02_70202,2024,2024-04-06,LCK,Spring,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-311,-2758.0,40242,2115,5,8,41,0.7458333333333333,0.0,0.0,0.0
LOLTMNT02_70202,2024,2024-04-06,LCK,Spring,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,311,2758.0,44050,2115,8,5,59,0.7458333333333333,1.8181818181818183,4.517629193755042,5.516
LOLTMNT02_71173,2024,2024-04-06,LCK,Spring,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,705,727.0,49292,2447,11,3,65,0.6536111111111111,10.0,10.478068897505436,1.454
LOLTMNT02_71173,2024,2024-04-06,LCK,Spring,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-705,-727.0,39942,2447,3,11,35,0.6536111111111111,0.0,0.0,0.0
LOLTMNT02_71199,2024,2024-04-06,LCK,Spring,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,1940,3569.0,51452,2567,7,9,49,0.6202777777777778,0.0,0.0,0.0
LOLTMNT02_71199,2024,2024-04-06,LCK,Spring,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-1940,-3569.0,53063,2567,9,7,51,0.6202777777777778,0.0,1.5414055398746591,0.0
LOLTMNT02_71247,2024,2024-04-06,LCK,Spring,1,4,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,703,-2226.0,33974,1961,2,9,30,0.7886111111111112,0.0,0.0,0.0
LOLTMNT02_71247,2024,2024-04-06,LCK,Spring,1,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-703,2226.0,40980,1961,9,2,70,0.7886111111111112,11.11111111111111,9.347066200603036,4.452
LOLTMNT02_71448,2024,2024-04-07,LCK,Spring,1,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1754,482.0,44340,1965,8,2,70,0.7875,10.0,13.792970704854293,0.964
LOLTMNT02_71448,2024,2024-04-07,LCK,Spring,1,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-1754,-482.0,33591,1965,2,8,30,0.7875,0.0,0.0,0.0
LOLTMNT02_71450,2024,2024-04-07,LCK,Spring,1,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-573,-4939.0,35530,1996,3,11,25,0.778888888888889,0.0,0.0,0.0
LOLTMNT02_71450,2024,2024-04-07,LCK,Spring,1,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,573,4939.0,44964,1996,11,3,75,0.778888888888889,10.0,11.720128208313662,9.878
LOLTMNT02_71456,2024,2024-04-07,LCK,Spring,1,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,716,306.0,38104,2165,4,10,36,0.7319444444444444,0.0,0.0,0.0
LOLTMNT02_71456,2024,2024-04-07,LCK,Spring,1,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-716,-306.0,48008,2165,10,4,64,0.7319444444444444,6.666666666666666,11.501300631735415,0.0
LOLTMNT02_75115,2024,2024-04-13,LCK,Spring,1,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-221,-6167.0,49994,2400,7,7,50,0.6666666666666667,0.0,0.0,0.0
LOLTMNT02_75115,2024,2024-04-13,LCK,Spring,1,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,221,6167.0,51567,2400,7,7,50,0.6666666666666667,0.0,0.0,0.0
LOLTMNT02_76094,2024,2024-04-13,LCK,Spring,1,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-631,5055.0,46350,2117,10,2,77,0.7452777777777778,12.0,13.589020953314545,10.0
LOLTMNT02_76094,2024,2024-04-13,LCK,Spring,1,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,631,-5055.0,35260,2117,2,10,23,0.7452777777777778,0.0,0.0,0.0
LOLTMNT02_75116,2024,2024-04-13,LCK,Spring,1,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,316,4239.0,44096,2109,10,2,76,0.7475,12.0,13.118875378379766,8.478
LOLTMNT02_75116,2024,2024-04-13,LCK,Spring,1,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-316,-4239.0,33868,2109,2,10,24,0.7475,0.0,0.0,0.0
LOLTMNT02_76095,2024,2024-04-13,LCK,Spring,1,4,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-845,-3194.0,36752,2398,3,8,31,0.6672222222222222,0.0,0.0,0.0
LOLTMNT02_76095,2024,2024-04-13,LCK,Spring,1,4,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,845,3194.0,49689,2398,8,3,69,0.6672222222222222,6.666666666666666,14.96627757661295,6.388
LOLTMNT02_76144,2024,2024-04-14,LCK,Spring,1,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1586,3698.0,56829,2597,10,4,63,0.6119444444444444,6.666666666666666,7.064940937093766,7.396
LOLTMNT02_76144,2024,2024-04-14,LCK,Spring,1,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-1586,-3698.0,49329,2597,4,10,37,0.6119444444444444,0.0,0.0,0.0
LOLTMNT02_76145,2024,2024-04-14,LCK,Spring,1,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,593,6060.0,42660,1920,8,2,75,0.8,10.0,11.082178939693781,10.0
LOLTMNT02_76145,2024,2024-04-14,LCK,Spring,1,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-593,-6060.0,34148,1920,2,8,25,0.8,0.0,0.0,0.0
LOLTMNT02_76146,2024,2024-04-14,LCK,Spring,1,3,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,712,-4793.0,36615,2272,3,9,24,0.7022222222222222,0.0,0.0,0.0
LOLTMNT02_76146,2024,2024-04-14,LCK,Spring,1,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-712,4793.0,53214,2272,9,3,76,0.7022222222222222,8.0,18.478442373843638,9.586
LOLTMNT02_76147,2024,2024-04-14,LCK,Spring,1,4,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-52,2132.0,41276,1793,10,4,73,0.8352777777777778,6.666666666666666,16.07750499170393,4.264
LOLTMNT02_76147,2024,2024-04-14,LCK,Spring,1,4,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,52,-2132.0,29842,1793,4,10,27,0.8352777777777778,0.0,0.0,0.0
LOLTMNT02_76148,2024,2024-04-14,LCK,Spring,1,5,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-1196,-3650.0,42586,2524,4,11,32,0.6322222222222222,0.0,0.0,0.0
LOLTMNT02_76148,2024,2024-04-14,LCK,Spring,1,5,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1196,3650.0,54667,2524,11,4,68,0.6322222222222222,7.6923076923076925,12.422238902655959,7.3
LOLTMNT01_120250,2024,2024-06-12,LCK,Summer,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,2598,12790.0,35817,1519,9,2,88,0.9113888888888889,11.11111111111111,20.0,10.0
LOLTMNT01_120250,2024,2024-06-12,LCK,Summer,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-2598,-12790.0,21997,1519,2,9,12,0.9113888888888889,0.0,0.0,0.0
LOLTMNT01_119339,2024,2024-06-12,LCK,Summer,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-680,2362.0,41154,1921,9,2,73,0.7997222222222222,11.11111111111111,12.4579860636699,4.724
LOLTMNT01_119339,2024,2024-06-12,LCK,Summer,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,680,-2362.0,32036,1921,2,9,27,0.7997222222222222,0.0,0.0,0.0
LOLTMNT01_119358,2024,2024-06-12,LCK,Summer,0,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1096,4006.0,57147,2722,9,6,60,0.5772222222222222,1.5384615384615385,6.46062706086179,8.012
LOLTMNT01_119358,2024,2024-06-12,LCK,Summer,0,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-1096,-4006.0,50211,2722,6,9,40,0.5772222222222222,0.0,0.0,0.0
LOLTMNT01_119446,2024,2024-06-12,LCK,Summer,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-670,-8780.0,23574,1615,2,9,13,0.8847222222222222,0.0,0.0,0.0
LOLTMNT01_119446,2024,2024-06-12,LCK,Summer,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,670,8780.0,38970,1615,9,2,87,0.8847222222222222,11.11111111111111,20.0,10.0
LOLTMNT01_119481,2024,2024-06-12,LCK,Summer,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,296,-775.0,37650,1921,4,9,39,0.7997222222222222,0.0,0.0,0.0
LOLTMNT01_119481,2024,2024-06-12,LCK,Summer,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,-296,775.0,42512,1921,9,4,61,0.7997222222222222,5.454545454545454,6.0652179336842895,1.55
LOLTMNT01_120436,2024,2024-06-12,LCK,Summer,0,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,606,-3193.0,31144,1825,4,9,26,0.8263888888888888,0.0,0.0,0.0
LOLTMNT01_120436,2024,2024-06-12,LCK,Summer,0,3,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,-606,3193.0,43849,1825,9,4,74,0.8263888888888888,5.454545454545454,16.94158121424666,6.386
LOLTMNT01_122073,2024,2024-06-13,LCK,Summer,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-1347,-3420.0,32451,1946,1,8,22,0.7927777777777778,0.0,0.0,0.0
LOLTMNT01_122073,2024,2024-06-13,LCK,Summer,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,1347,3420.0,42858,1946,8,1,78,0.7927777777777778,14.285714285714286,13.819065450344581,6.84
LOLTMNT01_121156,2024,2024-06-13,LCK,Summer,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,2571,616.0,44087,2124,6,9,46,0.7433333333333334,0.0,0.0,0.0
LOLTMNT01_121156,2024,2024-06-13,LCK,Summer,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,-2571,-616.0,46590,2124,9,6,54,0.7433333333333334,1.5384615384615385,2.760347166315604,0.0
LOLTMNT01_121204,2024,2024-06-13,LCK,Summer,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,4565,7668.0,43284,1878,9,1,85,0.8116666666666666,15.0,17.22615678362019,10.0
LOLTMNT01_121204,2024,2024-06-13,LCK,Summer,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-4565,-7668.0,30563,1878,1,9,15,0.8116666666666666,0.0,0.0,0.0
LOLTMNT01_121238,2024,2024-06-13,LCK,Summer,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,827,4209.0,36739,1797,9,1,82,0.8341666666666667,15.0,14.176054696604771,8.418
LOLTMNT01_121238,2024,2024-06-13,LCK,Summer,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-827,-4209.0,27616,1797,1,9,18,0.8341666666666667,0.0,0.0,0.0
LOLTMNT01_122184,2024,2024-06-13,LCK,Summer,0,3,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-2454,-8667.0,31305,1851,0,11,11,0.8191666666666666,0.0,0.0,0.0
