gameid,year,date,league,split,playoffs,game,position,playername,teamname,teamid,result
LOLTMNT02_26436,2024,2024-01-21,LCK,Spring,0,1,top,DuDu,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_26436,2024,2024-01-21,LCK,Spring,0,1,jng,Cuzz,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_26436,2024,2024-01-21,LCK,Spring,0,1,mid,BuLLDoG,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_26436,2024,2024-01-21,LCK,Spring,0,1,bot,Taeyoon,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_26436,2024,2024-01-21,LCK,Spring,0,1,sup,Andil,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,top,Doran,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,jng,Peanut,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,mid,Zeka,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,bot,Viper,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,sup,Delight,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,top,DuDu,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,jng,Cuzz,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,mid,BuLLDoG,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,bot,Taeyoon,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_25456,2024,2024-01-21,LCK,Spring,0,2,sup,Andil,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,top,Kingen,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,sup,Kellin,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,top,PerfecT,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,jng,Pyosik,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,mid,Bdd,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,bot,Deft,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_25488,2024,2024-01-21,LCK,Spring,0,1,sup,BeryL,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,top,PerfecT,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,jng,Pyosik,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,mid,Bdd,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,bot,Deft,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,sup,BeryL,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,top,Kingen,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26523,2024,2024-01-21,LCK,Spring,0,2,sup,Kellin,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,top,Kingen,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,sup,Kellin,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,top,PerfecT,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,jng,Pyosik,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,mid,Bdd,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,bot,Deft,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_26537,2024,2024-01-21,LCK,Spring,0,3,sup,BeryL,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,jng,Willer,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,mid,Clozer,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,bot,Hena,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,sup,Execute,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,top,Doran,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,jng,Peanut,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,mid,Zeka,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,bot,Viper,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29043,2024,2024-01-24,LCK,Spring,0,1,sup,Delight,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,top,Doran,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,jng,Peanut,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,mid,Zeka,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,bot,Viper,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,sup,Delight,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,jng,Willer,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,mid,Clozer,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,bot,Hena,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29074,2024,2024-01-24,LCK,Spring,0,2,sup,Execute,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,top,PerfecT,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,jng,Pyosik,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,mid,Bdd,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,bot,Deft,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,sup,BeryL,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,top,DuDu,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,jng,Cuzz,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,mid,BuLLDoG,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,bot,Bull,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_29105,2024,2024-01-24,LCK,Spring,0,1,sup,Andil,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,top,PerfecT,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,jng,Pyosik,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,mid,Bdd,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,bot,Deft,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,sup,BeryL,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,top,DuDu,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,jng,Cuzz,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,mid,BuLLDoG,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,bot,Bull,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29136,2024,2024-01-24,LCK,Spring,0,2,sup,Andil,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,top,PerfecT,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,jng,Pyosik,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,mid,Bdd,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,bot,Deft,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,sup,BeryL,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,top,DuDu,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,jng,Cuzz,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,mid,BuLLDoG,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,bot,Bull,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29165,2024,2024-01-24,LCK,Spring,0,3,sup,Andil,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,top,Kingen,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,sup,Kellin,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,top,DnDn,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,jng,Sylvie,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,mid,Callme,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29737,2024,2024-01-25,LCK,Spring,0,1,sup,Peter,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,top,DnDn,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,jng,Sylvie,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,mid,Callme,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,bot,Jiwoo,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,sup,Peter,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,top,Kingen,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,jng,Lucid,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,mid,ShowMaker,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,bot,Aiming,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29757,2024,2024-01-25,LCK,Spring,0,2,sup,Kellin,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,jng,GIDEON,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,mid,Karis,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,bot,Envyy,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,sup,Effort,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,top,Kiin,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,jng,Canyon,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,mid,Chovy,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,bot,Peyz,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_29804,2024,2024-01-25,LCK,Spring,0,1,sup,Lehends,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,top,Morgan,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,jng,GIDEON,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,mid,Karis,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,bot,Envyy,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,sup,Effort,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,top,Kiin,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,jng,Canyon,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,mid,Chovy,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,bot,Peyz,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_30776,2024,2024-01-25,LCK,Spring,0,2,sup,Lehends,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,top,PerfecT,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,jng,Pyosik,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,mid,Bdd,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,bot,Deft,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,sup,BeryL,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,top,Zeus,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,jng,Oner,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,mid,Faker,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,bot,Gumayusi,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0
LOLTMNT02_32346,2024,2024-01-26,LCK,Spring,0,1,sup,Keria,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,top,Zeus,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,jng,Oner,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,mid,Faker,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,bot,Gumayusi,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,sup,Keria,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,top,PerfecT,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,jng,Pyosik,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,mid,Bdd,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,bot,Deft,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31412,2024,2024-01-26,LCK,Spring,0,2,sup,BeryL,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,top,PerfecT,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,jng,Pyosik,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,mid,Bdd,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,bot,Deft,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,sup,BeryL,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,top,Zeus,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,jng,Oner,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,mid,Faker,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,bot,Gumayusi,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_31433,2024,2024-01-26,LCK,Spring,0,3,sup,Keria,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,top,Clear,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,jng,Willer,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,mid,Clozer,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,bot,Hena,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,sup,Execute,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,top,Rascal,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,jng,Sponge,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,mid,SeTab,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,bot,Teddy,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT02_32443,2024,2024-01-26,LCK,Spring,0,1,sup,Pleata,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0
LOLTMNT02_31496,2024,2024-01-26,LCK,Spring,0,2,top,Rascal,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
LOLTMNT02_31496,2024,2024-01-26,LCK,Spring,0,2,jng,Sponge,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
LOLTMNT02_31496,2024,2024-01-26,LCK,Spring,0,2,mid,SeTab,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
LOLTMNT02_31496,2024,2024-01-26,LCK,Spring,0,2,bot,Teddy,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
LOLTMNT02_31496,2024,2024-01-26,LCK,Spring,0,2,sup,Pleata,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1
